AABW,NAO,SFWF,N_SALT,SALT_500m,ICEFRAC,PD_0m,PD_200m,TAUX,AMOC
-7.6130548,-830.9375,2.798615421978481e-05,-9839343616.0,35.84320385757959,0.3224013707714943,1.0282034740699986,1.0286866223558466,-0.059950836,17.333153
-5.1892157,10.078125,2.597159755321916e-05,-8459599872.0,35.83598005309585,0.3383634647514715,1.0282280188265855,1.0286828490013773,-0.048143968,17.775286
-6.426683,-616.375,2.592732820690937e-05,-7679668736.0,35.83473543664898,0.320174807104659,1.0281399660478765,1.0286616538433315,-0.049689412,17.297836
-7.222896,410.3125,2.4011036009053847e-05,-7945282048.0,35.82501314345564,0.3192683035412393,1.0281375789545415,1.028658606143708,-0.056553952,17.400328
-6.993168,-608.859375,2.166074118089096e-05,-8774763520.0,35.82099831751151,0.3324730201753129,1.028226299983699,1.0286562950053113,-0.07116659,18.507523
-4.524688,202.3125,3.287775287034718e-05,-8536941568.0,35.8135073363627,0.2828189542114519,1.0281951410499046,1.0286666375525455,-0.050343417,16.130642
-4.622371,654.1171875,2.499992590880562e-05,-7546982912.0,35.81713545846077,0.2979822933103075,1.0282181060411095,1.02866566485547,-0.036478806,15.978969
-4.3589406,493.171875,2.1180956271015448e-05,-8191324672.0,35.82281924895846,0.322177452995781,1.0282546490188536,1.0286688652444391,-0.043075215,16.18987
-7.662147,370.2421875,2.6199023913080423e-05,-8718351360.0,35.82365473665932,0.3152895090461551,1.028210351864497,1.0286778198911788,-0.05745209,15.567475
-7.0261083,147.328125,2.4087479153370645e-05,-8531577344.0,35.82775798078039,0.3089905333613186,1.028212784751644,1.028689524721592,-0.05501952,15.857319
-6.27211,199.390625,2.4262098619523845e-05,-8644015104.0,35.828953459589364,0.3169970283649122,1.0282649557764938,1.0286995654410505,-0.050944224,15.057987
-6.1060643,780.5546875,2.535306687365914e-05,-7775451648.0,35.82978769543867,0.319327725116049,1.0282428945467723,1.0287024338194664,-0.045848254,15.457756
-5.8602605,244.953125,2.285719195135578e-05,-9302111232.0,35.83463854136701,0.3316258755682497,1.028249471168208,1.0287069729033935,-0.027219484,15.862731
-5.017168,343.6484375,2.771129747817967e-05,-8857765888.0,35.83644006418627,0.3302893489825334,1.0282488494384578,1.0287179376216644,-0.032934308,15.92397
-8.295243,47.8125,2.257877744013785e-05,-9010852864.0,35.83718216573237,0.3270817938758353,1.0282657529280437,1.0287122140539453,-0.060120992,16.45463
-7.571371,1064.0703125,2.519574221504325e-05,-9465028608.0,35.835043461131804,0.3156345123416007,1.0282648782419963,1.028716042954871,-0.0583457,16.250938
-4.358173,-584.140625,2.449213985549185e-05,-7475356672.0,35.83584936767893,0.3556164912636201,1.0282152411414356,1.0287117174331175,-0.028434733,17.119532
-8.750175,-233.3515625,2.9259531490057564e-05,-7117299712.0,35.83241351815157,0.3558016006461552,1.0281708705716015,1.0287203844557418,-0.058716133,16.54353
-4.6684694,-447.8828125,1.0053007106332616e-05,-7745470464.0,35.84129215210907,0.400789077135452,1.0282026085911729,1.0287006725656225,-0.033511292,16.774214
-8.180125,-14.984375,2.27682934221168e-05,-9457155072.0,35.82559454471874,0.3698338644713435,1.0281520951084977,1.0286947308702672,-0.055577483,17.479162
-8.060237,-41.4453125,1.3803266042376603e-05,-10508098560.0,35.815969550948424,0.3915015885199864,1.028207806794624,1.028693473085444,-0.06332938,17.280363
-5.4445157,410.625,1.7455662567219705e-05,-7410742272.0,35.81498339749122,0.3775048061629604,1.0282712210484637,1.0286916819024594,-0.041924678,17.861673
-6.932751,395.53125,1.961893762670656e-05,-9487110144.0,35.82116585862113,0.353460872491515,1.0282135743920395,1.0286945335408475,-0.045378976,17.02237
-5.4079533,302.5703125,2.551699109328472e-05,-8427249664.0,35.82822760254221,0.3333851050322427,1.028264990909313,1.028707538513427,-0.03679863,16.037336
-6.337046,75.765625,2.316768980365602e-05,-8801416192.0,35.84031171576921,0.3305741404150477,1.028202487685816,1.0287020082169391,-0.05606325,17.331537
-6.8008914,963.5078125,2.4337495483704942e-05,-7135597056.0,35.83838254351949,0.3043793337213477,1.0282557933795742,1.0286941959502849,-0.048951883,16.543442
-8.544808,514.953125,2.7217593462739543e-05,-10140613632.0,35.831214579500895,0.3139452929017214,1.0282361853898057,1.0286984712519545,-0.05708854,16.677551
-5.4906063,1043.34375,2.6776869595203245e-05,-9641245696.0,35.830623626708984,0.3195999828698035,1.0281858042003662,1.0286979307519628,-0.05596464,16.397902
-5.66156,520.78125,1.8860456060039725e-05,-9037358080.0,35.83432278891866,0.3513413140398427,1.0282626273186226,1.028698330229901,-0.04433055,16.340921
-6.577318,44.875,2.2937922439002075e-05,-8200049664.0,35.83689961199305,0.3226381798524691,1.0282872224726327,1.0287126188582565,-0.052136183,16.369797
-8.350504,-832.953125,2.957324891151109e-05,-9833337856.0,35.8370677248144,0.3346479064176823,1.0282445288285975,1.0287188859696084,-0.061749537,16.047434
-5.5608354,75.8125,2.9537310638954472e-05,-8238563840.0,35.83022106279083,0.3190380340493981,1.0282361456533755,1.0287174070135077,-0.04335816,16.384016
-7.531296,-330.2265625,1.648376561187816e-05,-8430129152.0,35.82886478512786,0.3810777569722934,1.0282015180200097,1.0286994913791088,-0.0631922,18.50206
-6.730028,-141.125,2.2364526179511537e-05,-7641711616.0,35.812239624733145,0.3556292408127959,1.0282010579012273,1.0286858370963563,-0.04509479,16.78005
-4.5878654,-799.7578125,2.4264758700979768e-05,-8925414400.0,35.808439220260894,0.3658060580488109,1.0281255354241627,1.0286892644902492,-0.039032754,17.94121
-8.978438,50.1875,1.7337299569055485e-05,-8714864640.0,35.80964011061715,0.3953228959887566,1.0281615375987885,1.0286870233556058,-0.06490056,17.252764
-7.3995705,764.96875,8.972183837959355e-06,-9192637440.0,35.81461965082844,0.4055356807998578,1.02818573950752,1.0286749898119176,-0.050243925,18.047106
-6.1861663,-74.2265625,1.906472552786632e-05,-8019947520.0,35.81844913374238,0.3730566278768397,1.0281823379237478,1.0286732805536147,-0.042548623,17.118093
-7.4000907,-277.484375,2.05086626791942e-05,-10560069632.0,35.825210039005725,0.3593292469946145,1.0282308270291585,1.0286935319291783,-0.047701254,17.222446
-5.909094,111.71875,2.243158652047202e-05,-9020372992.0,35.83059118699658,0.3393447135987817,1.0281843264413073,1.0287016594663578,-0.05181538,17.516598
-6.1087136,-445.8515625,1.4094194808924816e-05,-9750832128.0,35.836869528127274,0.3875420611027856,1.028218419571233,1.0287009929088835,-0.049118295,17.304743
-6.271149,-545.6171875,2.301344658731221e-05,-8845024256.0,35.825087071697226,0.3717176153373979,1.028208695533799,1.0286970158840747,-0.038350113,16.951078
-5.6649704,-806.9140625,2.1839140603547333e-06,-10513149952.0,35.8344463476531,0.482305495527271,1.0281947664613649,1.0286809008172215,-0.03459935,17.883444
-7.852001,-17.5546875,2.5204231165586664e-05,-9907495936.0,35.81575386776789,0.3792446008340405,1.028146834635153,1.028679696803397,-0.051855396,16.457865
-6.132234,-558.3046875,3.7888805172111376e-06,-9031202816.0,35.8097995393344,0.4436092485912013,1.0282741351340845,1.0286727053053837,-0.059370954,16.920801
-7.426909,328.078125,2.376139903420064e-05,-8716615680.0,35.79979781710208,0.3462319314240847,1.0281929616036454,1.0286816812576132,-0.05983934,16.0366
-5.1975937,71.015625,1.472485687823848e-05,-8734009344.0,35.80188622092708,0.391527100334569,1.0282410080355358,1.0286849062493506,-0.036251314,16.906176
-4.960535,64.75,1.5527191580470823e-05,-6549101568.0,35.80440839624528,0.376868176046275,1.0282523098999892,1.028682471843476,-0.025968848,16.460972
-6.908989,111.375,2.000939842692969e-05,-9420075008.0,35.79397877735069,0.3646751720070445,1.0282526224609312,1.02868693306091,-0.054758802,16.191042
-8.514627,-330.3984375,1.553717062342503e-05,-10690004992.0,35.79741086146628,0.3853167216995814,1.0282326037806224,1.0286916162105315,-0.06597327,16.72149
-5.40377,-51.140625,1.111802421223486e-05,-8446448128.0,35.80885873838913,0.3867762133266599,1.028166468308224,1.0286751681185784,-0.04274257,15.83792
-7.961945,405.8203125,1.2969567866450774e-05,-7413639680.0,35.80666244861691,0.3602557029713817,1.028244946787997,1.0286669901076784,-0.057870228,15.954631
-5.171669,1104.71875,2.014255998426298e-05,-9083069440.0,35.79822585625858,0.3317771760420669,1.0282341193377489,1.0286680607085532,-0.03798873,14.68578
-4.91001,226.28125,2.062565769091072e-05,-8139768832.0,35.79910325634387,0.3262194460668101,1.0282095077076578,1.0286648166940566,-0.03112483,14.685815
-9.760259,-393.9921875,1.855294460357472e-05,-8784008192.0,35.79315017976194,0.36069398410703,1.0282111456239127,1.0286672034162156,-0.056852207,16.237574
-8.022555,223.71875,2.541905731574191e-05,-8687257600.0,35.78890579184205,0.3432112124990851,1.028214087331198,1.0286763343405216,-0.0545146,15.754439
-5.906561,-138.4375,1.4685452057989784e-05,-8850761728.0,35.79314783377241,0.3615328018899788,1.0282412755295514,1.028671758986534,-0.032747343,15.811095
-8.067307,874.296875,2.152246437110897e-05,-8104672256.0,35.787600406380584,0.3383801855741808,1.028223142149003,1.028672274122847,-0.047890887,16.253162
-5.753584,448.484375,1.940092303528601e-05,-7954746368.0,35.79233305583629,0.3182422747386348,1.0282152459873417,1.0286689289072726,-0.03588966,14.575467
-5.9256444,199.1484375,2.5032932856145348e-05,-10274203648.0,35.79671827212785,0.3407970170490785,1.0282336335356643,1.028682146681116,-0.034316998,15.268166
-8.457889,-251.46875,2.4795494531201663e-05,-7431546368.0,35.80195146506455,0.3462382674100095,1.0281846755888404,1.0286813725816442,-0.04233432,14.618384
-7.2996716,-88.1171875,2.4968965014664483e-05,-8063315968.0,35.7995886494639,0.3399554777767595,1.02818924285532,1.0286797746698908,-0.03762748,16.016598
-7.5997367,71.515625,1.290892601337962e-05,-6323459072.0,35.81281020290168,0.3655667660705148,1.0281810775035765,1.0286569585191443,-0.054320008,15.3968725
-7.4794617,-669.796875,1.846053536951403e-05,-9016977408.0,35.80609037216936,0.3694951985770278,1.0281884086325883,1.0286564692537836,-0.056741316,15.468135
-8.509887,17.34375,2.351236300258478e-05,-7817563136.0,35.79603235604535,0.3398280958149637,1.0281584488182534,1.0286629823928184,-0.07595903,15.371179
-6.266955,-136.4453125,1.5916072524080428e-05,-7062025728.0,35.80102492734135,0.3832035984974027,1.0281917215362797,1.0286529409124496,-0.0408617,15.264609
-8.967896,-93.09375,2.2327696646142704e-05,-9155642368.0,35.79891739088743,0.3666372945064111,1.0281184696085084,1.0286470093625657,-0.06303442,16.884207
-6.373226,265.9140625,2.3358942715494168e-05,-7937445376.0,35.79441995152516,0.3345644101687976,1.0281942423766222,1.0286459788363032,-0.04777293,16.946142
-8.796651,217.6171875,1.5388525452629564e-05,-8350573568.0,35.792936546857966,0.3452811442407058,1.0281995903185712,1.0286421803717918,-0.052411105,16.831882
-6.5651507,-142.9140625,2.784107654921773e-05,-9853379584.0,35.79970302138218,0.3253591194653502,1.0281795844799135,1.0286426724271571,-0.06256144,15.703976
-6.6658387,502.53125,2.39688543022615e-05,-7753099264.0,35.80475892453847,0.3073011252345168,1.0282057540688088,1.028644317261716,-0.046583455,15.255773
-7.1516147,600.6875,1.9969364618549293e-05,-8171631104.0,35.80890647631899,0.3336119220125843,1.028213202468748,1.0286493529664709,-0.05120735,14.8031435
-7.067942,-296.6640625,2.653126698927929e-05,-8962907136.0,35.80718366243426,0.3171475041862839,1.0282205842374783,1.0286656569927295,-0.05060808,15.465253
-6.031088,1050.4609375,2.199234337636397e-05,-8181075456.0,35.80913290373731,0.3271275520490775,1.028259706933324,1.0286747105578158,-0.057378814,14.57911
-6.676211,888.875,1.4324031749997458e-05,-8102092800.0,35.82228256935297,0.3582846638737593,1.02824696195804,1.0286708286468018,-0.06310056,14.769216
-6.093857,269.921875,2.824218043882143e-05,-6943048704.0,35.81759294613387,0.3201416709970501,1.0282414223605054,1.0286876074811246,-0.047596395,14.3465605
-8.512089,-102.3125,2.1352740571007182e-05,-9319536640.0,35.82265511840505,0.3235296515167896,1.0282546800326526,1.0287066637201512,-0.054067492,15.166622
-6.225965,-545.0390625,3.181921451366654e-05,-7881019904.0,35.82581812343548,0.3214001618692202,1.0282561776599264,1.0287105699802968,-0.042784803,14.479637
-8.065808,379.546875,2.4422425346450028e-05,-8748929024.0,35.81928079688888,0.3147866699400789,1.028257644757992,1.0287012470529435,-0.04904414,14.905735
-5.754544,572.15625,1.974904206832604e-05,-7101230080.0,35.80964520673727,0.3468953950405193,1.0282255827895994,1.028692999799201,-0.044313226,15.793708
-7.2367153,599.6953125,2.109712886152461e-05,-9031329792.0,35.80927287454137,0.3551756232745238,1.0282217995907232,1.028681965077177,-0.059924975,15.608849
-7.2360435,-249.8671875,2.6122599182257848e-05,-7941384704.0,35.80929068631904,0.3326125609350692,1.0282522941507943,1.0286961923254296,-0.056868866,15.4519205
-5.8803563,879.5234375,2.0246444572082136e-05,-7242641408.0,35.820008585927404,0.3021657566727451,1.028213979752083,1.0286946699974384,-0.043826226,15.822324
-7.168802,-213.109375,2.167084958115052e-05,-7201689600.0,35.82408983886088,0.3465003167126035,1.0282725885631592,1.0286884099879163,-0.047289435,16.012316
-7.1712937,124.859375,2.694431702219469e-05,-9258341376.0,35.81880541858131,0.3283455432674316,1.0282420176800673,1.0286850959696667,-0.052478805,15.956679
-6.0443726,-458.0078125,2.0752853555606173e-05,-8212182016.0,35.8134634229872,0.3199972155918449,1.0282376098438977,1.0286867971115925,-0.045406863,16.744116
-5.204411,121.140625,2.3102838122958348e-05,-7436406784.0,35.81013579454841,0.3113168399824377,1.0282741431298297,1.028692615285833,-0.03897033,17.839285
-8.836711,68.6875,2.945359001539514e-05,-7258973184.0,35.81037870303605,0.3185378320523367,1.028217434398527,1.028693820821478,-0.05899585,16.895021
-8.752382,493.90625,2.0353201657299315e-05,-8937867264.0,35.814888739770694,0.3342768196926992,1.0282518492966164,1.0286854373647811,-0.0635848,16.41327
-6.1612678,840.625,2.654476757388257e-05,-7428014080.0,35.81960221716908,0.3096324911285394,1.028235745623829,1.0286842724110217,-0.038055345,15.896198
-9.6664715,-823.03125,2.507186766332132e-05,-9285654528.0,35.82151625877203,0.3285607271169379,1.028276714367595,1.0286929746891589,-0.062180262,19.082247
-7.8082886,-19.5703125,2.737736776292181e-05,-9371707392.0,35.822593491822865,0.3247384564674386,1.0282909528511326,1.028706128292895,-0.060437925,16.272442
-4.1840897,497.2265625,2.3908981829211647e-05,-6740756992.0,35.82565762029446,0.3153896072914781,1.0282879755264376,1.0287051304857782,-0.021081189,16.130457
-6.6471925,997.8359375,2.317817712318192e-05,-9091559424.0,35.82798753289905,0.3066607812619348,1.0282612428432558,1.028712048175487,-0.05195527,15.833321
-7.3743305,441.71875,2.157411384887323e-05,-7664708608.0,35.834645953905365,0.3184854818855855,1.0282918600047506,1.0287111150457504,-0.06180705,17.016855
-6.175938,19.9765625,2.8399483630031324e-05,-11243267072.0,35.83822553964856,0.296107813600724,1.0282505079498137,1.0287213409200628,-0.039126545,16.70166
-7.2078986,702.2734375,1.933104186836608e-05,-6166494208.0,35.83704953846697,0.3286102560528026,1.0282529972917664,1.0287202343027642,-0.049255133,18.341059
-7.1940856,537.7734375,1.9751017056592915e-05,-8695712768.0,35.838300690170406,0.3499770547831888,1.0283015254067212,1.0287205713860532,-0.04251466,16.726227
-7.9187846,148.09375,2.046533752610665e-05,-8046018560.0,35.8449873911934,0.3439896188368245,1.0283274311360304,1.0287254379150714,-0.054109503,17.285053
-7.7894554,-168.265625,2.398524292734544e-05,-7158858752.0,35.8493652245179,0.3256805972778214,1.0282746444388131,1.0287307087411273,-0.060703065,18.366613
-8.7156925,120.5390625,2.756003711164944e-05,-7724056576.0,35.84787473259662,0.3303317182591338,1.028287462587279,1.028732732255408,-0.06328272,17.006458
-5.848537,631.1875,2.198887261570948e-05,-7165312000.0,35.84681695745897,0.3252648620086802,1.0282720249842825,1.028729630277512,-0.043973528,17.383467
-5.41482,28.90625,1.962957457067898e-05,-8080180224.0,35.84962831048694,0.3639338929395113,1.0282907091020568,1.0287312776484387,-0.03402163,17.699692
-9.626637,-674.71875,2.849981954381653e-05,-9025434624.0,35.84855789854853,0.3538925773462817,1.0283001532884148,1.0287429205914762,-0.05809802,18.05473
-9.042726,213.65625,1.782339202012044e-05,-7719627264.0,35.849103893112456,0.3639977564519843,1.0282960529249858,1.028731186085559,-0.05677235,17.704195
-7.1455064,-762.5625,2.192700429568864e-05,-7374113280.0,35.84765962112782,0.3539211367314925,1.0281926410469582,1.0287189640897385,-0.05903949,18.090467
-7.5125694,345.8359375,1.590062506209697e-05,-9097407488.0,35.83644937914471,0.399500597741375,1.0282413215656592,1.028708724265403,-0.06037598,18.381256
-4.765207,156.21875,2.1215569831546348e-05,-8297447936.0,35.838346772107656,0.3660055781480635,1.0282078971707724,1.0287129934797896,-0.034328196,17.362627
-6.6926866,-246.3828125,2.323599199368092e-05,-8180838912.0,35.84734940836904,0.3416392618895353,1.0282471494946053,1.028719914466777,-0.037097905,17.752453
-7.255738,737.21875,2.3436640656597767e-05,-7582181888.0,35.8516275174242,0.3278888758888077,1.028241003431925,1.0287243416968812,-0.048497606,17.394264
-7.5008836,-955.7265625,1.9894476326223696e-05,-10622510080.0,35.8532503803263,0.3760884138111038,1.028211547591822,1.0287262269791135,-0.051614713,18.521614
-5.01659,-192.71875,1.159870370971942e-05,-7025273856.0,35.85310692996634,0.393662962359419,1.0282675645700314,1.0287225850084996,-0.026788533,18.494658
-7.446626,266.8515625,2.1603278514995287e-05,-7969866752.0,35.850897924536575,0.3711256002214516,1.0282283059465207,1.028718295249533,-0.052466497,18.350817
-8.3862505,-28.9453125,2.048413321265312e-05,-8585828352.0,35.85276404092478,0.3429938579930323,1.028212740169308,1.028712312972292,-0.06422474,17.846367
-7.48246,-582.796875,2.625412031632212e-05,-8426056192.0,35.85068294121005,0.3446788095194932,1.0282248934594596,1.0287227881715653,-0.059299156,18.910131
-7.9810925,-726.6640625,1.716404465240639e-05,-7829080064.0,35.84953489476088,0.3846220418598089,1.0282299462857285,1.028719069095368,-0.053482648,19.15089
-6.849755,-106.328125,1.6077542753354523e-05,-9263079424.0,35.84172473089332,0.3863562263014539,1.0282664669723045,1.0287082750746543,-0.04836243,18.272545
-6.211306,-219.7109375,1.5982509942537812e-05,-6309222912.0,35.83729614336669,0.3537399733286293,1.0282494420927717,1.0286971609643163,-0.0424898,17.633492
-6.7549195,359.7421875,2.7579148720884096e-05,-6603283456.0,35.83613266070068,0.3525280237527066,1.028222363654191,1.0287071174763618,-0.04852332,17.193521
-6.2938476,233.6640625,1.706492002572793e-05,-7940745216.0,35.83950605564955,0.3698215249346124,1.0282978614171343,1.028709255888107,-0.039268125,17.407824
-6.458136,13.4921875,2.331517921663864e-05,-9399384064.0,35.84740824539224,0.3226536196480574,1.0282830860072034,1.0287071225490976,-0.035612687,17.134523
-6.124645,535.6015625,2.4641664811204324e-05,-6794029568.0,35.8483939158516,0.3143262288212467,1.0282545356246513,1.0287133285339842,-0.043707,17.25551
-8.450045,304.3671875,2.725723564095891e-05,-7715710976.0,35.84538485899144,0.3038259600246995,1.0282351098409512,1.0287140481015469,-0.067301296,17.81611
-7.8579273,482.6875,2.119932756851407e-05,-8198370816.0,35.847953234532085,0.3490556530351914,1.0282250574933804,1.028712351271447,-0.0629573,16.790995
-7.939657,-521.3203125,2.7785635929057967e-05,-6761169408.0,35.84656721800181,0.3375248440519214,1.0282401192963608,1.028720141978974,-0.060947165,16.058737
-7.7976546,-414.3359375,2.7760830181784183e-05,-9463023616.0,35.845101270256734,0.3325438075429853,1.0282047349747605,1.0287251236590933,-0.06344479,18.12372
-7.0297093,494.0703125,2.1425462124007026e-05,-7108997120.0,35.83937664179839,0.3388443984400737,1.0282460526237642,1.028712833942251,-0.05458793,16.474905
-6.6061263,484.875,1.4641564939212364e-05,-6858485760.0,35.83680563441234,0.3659057652970811,1.0282610361653617,1.0287010286716705,-0.04717546,17.657276
-8.591076,5.5,2.3946466663909485e-05,-7118336512.0,35.83949618869357,0.3409952213114639,1.0282297214356864,1.0287076173944676,-0.056346793,16.767494
-8.100895,-539.28125,2.6669017154833504e-05,-8530603008.0,35.842140680751754,0.3427425650701843,1.0282535647473685,1.028722972311872,-0.042790756,17.37044
-9.004448,-413.0625,2.2377446531864133e-05,-9885793280.0,35.8436481367402,0.3386049406656125,1.0282518429969385,1.028727643286928,-0.06352432,17.475218
-8.315473,100.0625,1.978642413560329e-05,-6974145536.0,35.84286547323222,0.3425535207222007,1.0282113493942633,1.028715044894117,-0.05947801,17.193161
-6.9795156,-150.3828125,2.165680418245638e-05,-6004980736.0,35.8375832412286,0.3533666716292322,1.028246757703099,1.0287115918829086,-0.051703565,16.019308
-5.2955384,-589.0703125,2.4732488793907093e-05,-8793624576.0,35.837247636583115,0.350416921814888,1.0282568834661467,1.028719599449888,-0.035135444,16.00095
-4.7182384,-55.453125,1.818671625842879e-05,-6767199232.0,35.83428143838887,0.3554497999402126,1.0282599165187618,1.0287169108999537,-0.03902527,16.135612
-8.0805645,-483.3359375,2.288679546213673e-05,-8152540160.0,35.833398153615555,0.3479526007720655,1.028266170160557,1.0287204534449477,-0.06633083,16.925493
-6.8861833,-694.7734375,2.393714796779549e-05,-9245258752.0,35.831774659859114,0.3522464436695713,1.028259318776247,1.028717982261739,-0.054576702,17.63859
-8.139016,23.6796875,2.153758957936015e-05,-10071474176.0,35.8274803753047,0.3792888011761685,1.0282602995876375,1.028709298499087,-0.06747927,17.696905
-5.3652096,-463.203125,1.1416532699381309e-05,-10255190016.0,35.83063966420886,0.3919529892403564,1.0282194905164763,1.0286917823426267,-0.045822434,18.36206
-4.147593,667.4296875,1.997530796083794e-05,-10243690496.0,35.82329116742432,0.3735669246050198,1.0282716249547357,1.0287026625998477,-0.031565182,17.766146
-6.763578,304.0,1.6980764187104967e-05,-10152172544.0,35.83053645052651,0.3635877631824466,1.0282641479639505,1.0287121770229746,-0.04140684,18.996351
-7.503372,66.5625,2.2137673222725297e-05,-9045734400.0,35.84021260264,0.3481315783630497,1.0282828269935236,1.028726463875872,-0.059981935,18.023947
-7.2251587,758.390625,2.434118094159142e-05,-6867528704.0,35.84705599210675,0.3261603967126009,1.0283059889708108,1.0287339342401385,-0.045715205,17.964338
-5.9151635,285.9453125,2.4176382468346023e-05,-7389793792.0,35.85818661830222,0.316034479899424,1.0282809123760317,1.0287366755465244,-0.041882675,17.435728
-8.797972,-1270.15625,2.559958918046945e-05,-7960678400.0,35.86126011101774,0.3695183231529153,1.0282651384671528,1.0287442633446229,-0.047869757,18.30562
-7.826893,-237.265625,1.371311207044292e-05,-6774359552.0,35.8709681607032,0.3943935362101361,1.028236249113471,1.0287300140299696,-0.053003743,18.148212
-4.656799,42.6171875,2.325932402918961e-05,-9198145536.0,35.85434784014404,0.3631706781378436,1.028201118959644,1.0287168789417185,-0.03641678,17.031212
-6.9810853,-93.8671875,2.355163537204962e-05,-7841714688.0,35.84224426900386,0.3591234591981364,1.028219209453924,1.028715703335214,-0.036506925,17.471354
-10.424529,-308.765625,1.6926603485869442e-05,-7840476672.0,35.836780784666075,0.3714664820328437,1.0281758252682724,1.028704480161058,-0.06143035,18.069021
-5.591204,-205.84375,1.84743756813483e-05,-8904595456.0,35.832592956779536,0.3782304484489938,1.0281929138714705,1.0286999342289376,-0.036495548,17.78302
-8.076877,-395.71875,1.742132877691927e-05,-7226235392.0,35.82397244081325,0.3726877634456477,1.0282022693777473,1.0286959336159076,-0.06159927,17.732176
-8.748671,-207.5703125,1.7352501364856877e-05,-9902235648.0,35.82343392778737,0.3866562639697232,1.0281922921417206,1.0286991593685555,-0.058917325,17.850542
-7.415121,-304.7109375,7.150971381890042e-06,-6944057344.0,35.83389985037712,0.408547292023286,1.0282356705122846,1.0286892165528967,-0.049736258,17.836567
-6.394113,228.140625,2.3624728367257973e-05,-9616286720.0,35.82354744213804,0.3521517138770602,1.028239151811212,1.0286954331905285,-0.039304845,16.691269
-4.226868,-248.46875,1.890525639403333e-05,-8067671040.0,35.82114847069871,0.3487804899759794,1.0282763472902097,1.0286978564363845,-0.035105456,16.131397
-8.395407,-966.390625,2.531840681161557e-05,-10913801216.0,35.82158649060153,0.3657503254655868,1.0282182511759967,1.028711441983568,-0.05810098,17.274656
-7.6400523,243.71875,1.605284483520848e-05,-8559805440.0,35.82354673242692,0.3781044881140284,1.0282799453754736,1.0287019848823546,-0.04918813,16.312561
-7.2015095,732.2734375,1.8212432883449787e-05,-9331169280.0,35.82455579378192,0.3483579729028558,1.0281999205670709,1.0286923679899662,-0.044305846,16.113031
-7.687401,895.09375,2.358428992399013e-05,-8871157760.0,35.82592974522317,0.3191302645107414,1.028249279754918,1.0287015712007563,-0.041542936,16.14988
-7.4568954,408.8046875,2.0661995103718445e-05,-8984999936.0,35.83665281980845,0.331846510418672,1.0282296693421962,1.0287053678898102,-0.051991746,15.553784
-7.9068837,610.40625,1.845191750273612e-05,-7650546688.0,35.84587194753248,0.3335047788070279,1.0282568887966437,1.02870622264578,-0.046975866,16.526585
-8.863646,265.8046875,2.301834298781316e-05,-7160711680.0,35.85023871133494,0.3265051011711944,1.028281795057824,1.0287124562770762,-0.046446413,15.574298
-7.488516,-14.0078125,2.504095407539468e-05,-9439637504.0,35.849927838150535,0.3398636566546524,1.028215888069897,1.0287035548940615,-0.053080935,16.632242
-5.6192985,184.828125,2.4094508945844165e-05,-8473788416.0,35.84712907263783,0.3577914860652858,1.0281748311306402,1.028700146269291,-0.030002747,16.612053
-7.3190513,181.2421875,1.5406594779202958e-05,-8420677632.0,35.83681421008837,0.3483159832971978,1.028248968405452,1.028687084735708,-0.043549206,16.147713
-7.658901,587.5390625,2.2701407537448543e-05,-7390027264.0,35.83058650487461,0.3402239085831364,1.0282486260421877,1.02868691251633,-0.052385725,15.588292
-9.207026,302.5,2.265576412984582e-05,-9881088000.0,35.829727389707735,0.3325830161586813,1.0282652116403348,1.0286944112879164,-0.056957178,16.043144
-5.6848598,746.4296875,2.808649515833833e-05,-8855465984.0,35.82893534224163,0.3001489617394479,1.02825172063781,1.028690135986247,-0.03125123,15.644124
-8.894518,-95.609375,2.239374840575106e-05,-9377453056.0,35.83578402497048,0.3201566525960405,1.028244090758688,1.028676611565529,-0.05959183,16.34224
-8.814672,-91.90625,2.740371675531536e-05,-10402921472.0,35.82310536111048,0.326805932173938,1.028252480233588,1.0286829654206622,-0.06508649,16.39108
-5.6821823,48.359375,2.596864331186536e-05,-10210743296.0,35.81623668818511,0.3447604264864594,1.0282169931787786,1.0286830719481124,-0.03530316,15.696261
-7.649309,-219.2890625,2.311499674949753e-05,-8958802944.0,35.817542507358915,0.3338098775175388,1.028237958264545,1.0286826113437084,-0.07265279,15.965736
-5.807772,599.65625,1.7200125169524212e-05,-9027178496.0,35.81992615100949,0.3511533432292519,1.0281952580785363,1.0286742649179823,-0.04328265,16.73607
-8.676806,-262.5390625,2.6640083137353456e-05,-8243045888.0,35.821527633864136,0.3366440409380775,1.028235445177652,1.0286859213037691,-0.057609245,17.023525
-8.137013,656.8984375,2.1687266235231826e-05,-9164039168.0,35.82145402104972,0.3311071888311308,1.0282177283027307,1.0286780803761584,-0.06184223,17.046816
-6.260057,630.8203125,1.9271966153690044e-05,-10402383872.0,35.827391060131774,0.3409036369574731,1.0282160770602342,1.0286772233374577,-0.043912277,15.839741
-5.465235,1108.6328125,1.9487784938351047e-05,-9246992384.0,35.83573051078067,0.3282835066668497,1.0282573823521777,1.0286875433110176,-0.026083203,16.26806
-8.156274,822.125,2.4619667086832363e-05,-11146536960.0,35.84448290487285,0.3235826283642772,1.0282812884183434,1.028698240188842,-0.04223389,14.5496
